,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2011-05-25 18:00:00,2011,5,25,18,0,187,66,503,4.00898933411,12.2740112305,76.1423846624
2011-05-25 18:30:00,2011,5,25,18,30,95,46,345,3.76531744003,11.7138305664,81.7678467751
2011-05-25 19:00:00,2011,5,25,19,0,24,18,117,3.52164554596,11.1536499023,87.237461456
2011-05-25 19:30:00,2011,5,25,19,30,0,0,0,3.40140151978,10.930657959,92.5165693191
2011-05-25 20:00:00,2011,5,25,20,0,0,0,0,3.28115725517,10.7076660156,97.5533146207
2011-05-25 20:30:00,2011,5,25,20,30,0,0,0,3.15865802765,10.5481201172,102.296341885
2011-05-25 21:00:00,2011,5,25,21,0,0,0,0,3.03615903854,10.3885742188,106.682702319
2011-05-25 21:30:00,2011,5,25,21,30,0,0,0,2.93958997726,10.318536377,110.639734775
2011-05-25 22:00:00,2011,5,25,22,0,0,0,0,2.84302091599,10.2484985352,114.085963209
2011-05-25 22:30:00,2011,5,25,22,30,0,0,0,2.82647895813,10.2254272461,116.934269766
2011-05-25 23:00:00,2011,5,25,23,0,0,0,0,2.80993676186,10.202355957,119.098127544
2011-05-25 23:30:00,2011,5,25,23,30,0,0,0,2.79409360886,10.1081481934,120.500960471
2011-05-26 00:00:00,2011,5,26,0,0,0,0,0,2.77825021744,10.0139404297,121.087231128
2011-05-26 00:30:00,2011,5,26,0,30,0,0,0,2.75472688675,9.94649658203,120.832198782
2011-05-26 01:00:00,2011,5,26,1,0,0,0,0,2.73120379448,9.87905273438,119.746741752
2011-05-26 01:30:00,2011,5,26,1,30,0,0,0,2.70079088211,9.95903930664,117.875199586
2011-05-26 02:00:00,2011,5,26,2,0,0,0,0,2.67037796974,10.0390563965,115.287169554
2011-05-26 02:30:00,2011,5,26,2,30,0,0,0,2.59087371826,10.1487670898,112.066506723
2011-05-26 03:00:00,2011,5,26,3,0,0,0,0,2.51136946678,10.2585083008,108.301014372
2011-05-26 03:30:00,2011,5,26,3,30,0,0,0,2.39931631088,10.301171875,104.074917072
2011-05-26 04:00:00,2011,5,26,4,0,0,0,0,2.2872633934,10.3438354492,99.4645493857
2011-05-26 04:30:00,2011,5,26,4,30,0,0,0,2.12897443771,10.5144897461,94.5366678836
2011-05-26 05:00:00,2011,5,26,5,0,0,0,0,1.97068536282,10.685144043,89.3445184871
2011-05-26 05:30:00,2011,5,26,5,30,62,35,252,1.90404319763,11.1991516113,83.9473404037
2011-05-26 06:00:00,2011,5,26,6,0,145,58,432,1.83740103245,11.7131591797,78.3781502528
2011-05-26 06:30:00,2011,5,26,6,30,240,75,555,1.81498742104,12.4895874023,72.6747010215
2011-05-26 07:00:00,2011,5,26,7,0,340,88,643,1.79257392883,13.266015625,66.8695815904
2011-05-26 07:30:00,2011,5,26,7,30,441,98,708,1.74943697453,14.0228820801,60.9932796809
2011-05-26 08:00:00,2011,5,26,8,0,540,106,756,1.70630002022,14.7797485352,55.0765288751
2011-05-26 08:30:00,2011,5,26,8,30,633,113,794,1.74587965012,15.4758239746,49.1533490814
2011-05-26 09:00:00,2011,5,26,9,0,719,119,824,1.78545928001,16.1718688965,43.2657451693
2011-05-26 09:30:00,2011,5,26,9,30,796,124,846,1.85813593864,16.756829834,37.471880856
2011-05-26 10:00:00,2011,5,26,10,0,862,128,863,1.93081247807,17.3418212891,31.8615836606
2011-05-26 10:30:00,2011,5,26,10,30,914,131,876,1.9883825779,17.7447143555,26.5873977515
2011-05-26 11:00:00,2011,5,26,11,0,954,133,885,2.04595255852,18.1476379395,21.9262576857
2011-05-26 11:30:00,2011,5,26,11,30,979,134,890,2.12668323517,18.3674865723,18.3787628379
2011-05-26 12:00:00,2011,5,26,12,0,989,135,891,2.2074136734,18.5873657227,16.690086354
2011-05-26 12:30:00,2011,5,26,12,30,983,134,890,2.31800270081,18.5847106934,17.4168567233
2011-05-26 13:00:00,2011,5,26,13,0,963,133,885,2.42859196663,18.5820861816,20.2984822388
2011-05-26 13:30:00,2011,5,26,13,30,929,131,877,2.58567667007,18.3760314941,24.5789565187
2011-05-26 14:00:00,2011,5,26,14,0,881,129,865,2.7427611351,18.1700073242,29.6441944717
2011-05-26 14:30:00,2011,5,26,14,30,820,125,849,2.94276809692,17.7633911133,35.1385631602
2011-05-26 15:00:00,2011,5,26,15,0,748,121,828,3.14277529716,17.3568054199,40.8683419237
2011-05-26 15:30:00,2011,5,26,15,30,536,277,378,3.31262350082,16.7698303223,46.7230502203
2011-05-26 16:00:00,2011,5,26,16,0,575,108,768,3.48247146606,16.1828552246,52.6340162193
2011-05-26 16:30:00,2011,5,26,16,30,478,101,724,3.60455322266,15.4639831543,58.5538527549
2011-05-26 17:00:00,2011,5,26,17,0,379,91,666,3.72663474083,14.745111084,64.4459246117
2011-05-26 17:30:00,2011,5,26,17,30,237,106,390,3.79779148102,13.899621582,70.2785246629
2011-05-26 18:00:00,2011,5,26,18,0,181,65,481,3.86894845963,13.0541320801,76.0213013629
2011-05-26 18:30:00,2011,5,26,18,30,93,45,328,3.82354617119,12.3057189941,81.6427244996
2011-05-26 19:00:00,2011,5,26,19,0,24,18,112,3.77814388275,11.5573059082,87.1076788683
2011-05-26 19:30:00,2011,5,26,19,30,0,0,0,3.72951126099,11.2510925293,92.3814372438
2011-05-26 20:00:00,2011,5,26,20,0,0,0,0,3.6808784008,10.9448486328,97.4124139833
2011-05-26 20:30:00,2011,5,26,20,30,0,0,0,3.56859111786,10.7907348633,102.149328615
2011-05-26 21:00:00,2011,5,26,21,0,0,0,0,3.4563035965,10.6365905762,106.52943078
2011-05-26 21:30:00,2011,5,26,21,30,0,0,0,3.34607791901,10.5250183105,110.480343064
2011-05-26 22:00:00,2011,5,26,22,0,0,0,0,3.2358520031,10.4134155273,113.920975324
2011-05-26 22:30:00,2011,5,26,22,30,0,0,0,3.09397101402,10.3380065918,116.764694373
2011-05-26 23:00:00,2011,5,26,23,0,0,0,0,2.95209002495,10.2626281738,118.925515787
2011-05-26 23:30:00,2011,5,26,23,30,0,0,0,2.79629540443,10.2047363281,120.327374432
2011-05-27 00:00:00,2011,5,27,0,0,0,0,0,2.64050078392,10.1468444824,120.915087509
2011-05-27 00:30:00,2011,5,27,0,30,0,0,0,2.52480959892,10.1548706055,120.663998684
2011-05-27 01:00:00,2011,5,27,1,0,0,0,0,2.40911841393,10.1629272461,119.584757391
2011-05-27 01:30:00,2011,5,27,1,30,0,0,0,2.33299398422,10.2106262207,117.721217667
2011-05-27 02:00:00,2011,5,27,2,0,0,0,0,2.25686979294,10.2583557129,115.142362015
2011-05-27 02:30:00,2011,5,27,2,30,0,0,0,2.1467165947,10.3696533203,111.93143612
2011-05-27 03:00:00,2011,5,27,3,0,0,0,0,2.03656339645,10.4809509277,108.175730957
2011-05-27 03:30:00,2011,5,27,3,30,0,0,0,1.93474340439,10.6386047363,103.959091397
2011-05-27 04:00:00,2011,5,27,4,0,0,0,0,1.83292341232,10.7962890625,99.35759845
2011-05-27 04:30:00,2011,5,27,4,30,0,0,0,1.77341675758,11.123223877,94.4378541074
2011-05-27 05:00:00,2011,5,27,5,0,0,0,0,1.71390998363,11.450189209,89.2531295748
2011-05-27 05:30:00,2011,5,27,5,30,61,35,244,1.72196614742,12.0836730957,83.862296739
2011-05-27 06:00:00,2011,5,27,6,0,142,57,419,1.73002231121,12.7171569824,78.2986211744
2011-05-27 06:30:00,2011,5,27,6,30,236,74,542,1.86647510529,13.3463378906,72.5997450272
2011-05-27 07:00:00,2011,5,27,7,0,197,158,97,2.00292778015,13.9755187988,66.7981882149
2011-05-27 07:30:00,2011,5,27,7,30,176,169,14,2.02182817459,14.6076904297,60.9243328848
2011-05-27 08:00:00,2011,5,27,8,0,285,243,73,2.04072880745,15.2398620605,55.0087423064
2011-05-27 08:30:00,2011,5,27,8,30,295,267,43,2.07474899292,15.9150634766,49.0851656282
2011-05-27 09:00:00,2011,5,27,9,0,193,189,5,2.10876941681,16.5902648926,43.1951812548
2011-05-27 09:30:00,2011,5,27,9,30,221,214,8,2.22327876091,17.4402404785,37.3962859795
2011-05-27 10:00:00,2011,5,27,10,0,264,253,12,2.33778810501,18.2901855469,31.7772831308
2011-05-27 10:30:00,2011,5,27,10,30,311,296,17,2.48322319984,18.6034790039,26.4892632983
2011-05-27 11:00:00,2011,5,27,11,0,644,466,192,2.62865829468,18.9167724609,21.8077025176
2011-05-27 11:30:00,2011,5,27,11,30,534,457,81,2.78928828239,19.0255981445,18.2343184315
2011-05-27 12:00:00,2011,5,27,12,0,420,390,31,2.94991827011,19.1344543457,16.5240124041
2011-05-27 12:30:00,2011,5,27,12,30,979,133,885,3.14182043076,18.9838500977,17.2476700529
2011-05-27 13:00:00,2011,5,27,13,0,961,132,882,3.33372282982,18.8332458496,20.1418660188
2011-05-27 13:30:00,2011,5,27,13,30,928,130,876,3.48574304581,18.4936462402,24.4377322661
2011-05-27 14:00:00,2011,5,27,14,0,883,128,867,3.63776350021,18.1540466309,29.5151892053
2011-05-27 14:30:00,2011,5,27,14,30,824,125,853,3.72722625732,17.646295166,35.0179167245
2011-05-27 15:00:00,2011,5,27,15,0,753,121,835,3.81668925285,17.1385437012,40.7529057504
2011-05-27 15:30:00,2011,5,27,15,30,672,115,810,3.89619779587,16.5100036621,46.6104490064
2011-05-27 16:00:00,2011,5,27,16,0,583,108,779,3.97570610046,15.881463623,52.5224580513
2011-05-27 16:30:00,2011,5,27,16,30,487,101,737,4.03210258484,15.1252990723,58.4419500519
2011-05-27 17:00:00,2011,5,27,17,0,386,91,680,4.08849954605,14.3691345215,64.3325645112
2011-05-27 17:30:00,2011,5,27,17,30,285,80,604,4.04343414307,13.5513244629,70.1627819173
2011-05-27 18:00:00,2011,5,27,18,0,187,65,499,3.99836874008,12.7335144043,75.9023822959
2011-05-27 18:30:00,2011,5,27,18,30,97,46,346,3.91509532928,12.0307250977,81.5199365428
2011-05-27 19:00:00,2011,5,27,19,0,26,19,127,3.83182168007,11.327935791,86.98044292
2011-05-27 19:30:00,2011,5,27,19,30,0,0,0,3.81733226776,11.0320068359,92.2491038437
2011-05-27 20:00:00,2011,5,27,20,0,0,0,0,3.80284261703,10.7360778809,97.2746073795
2011-05-27 20:30:00,2011,5,27,20,30,0,0,0,3.72014713287,10.5653625488,102.005745432
2011-05-27 21:00:00,2011,5,27,21,0,0,0,0,3.63745164871,10.3946777344,106.379962948
2011-05-27 21:30:00,2011,5,27,21,30,0,0,0,3.56550979614,10.2555480957,110.325159502
2011-05-27 22:00:00,2011,5,27,22,0,0,0,0,3.49356770515,10.1163879395,113.760618816
2011-05-27 22:30:00,2011,5,27,22,30,0,0,0,3.42558693886,10.0018859863,116.600173827
2011-05-27 23:00:00,2011,5,27,23,0,0,0,0,3.35760617256,9.8873840332,118.758357835
2011-05-27 23:30:00,2011,5,27,23,30,0,0,0,3.30950450897,9.80208740234,120.159588624
2011-05-28 00:00:00,2011,5,28,0,0,0,0,0,3.26140260696,9.71682128906,120.749012472
2011-05-28 00:30:00,2011,5,28,0,30,0,0,0,3.20636129379,9.70009765625,120.502041076
2011-05-28 01:00:00,2011,5,28,1,0,0,0,0,3.15132021904,9.68337402344,119.429092137
2011-05-28 01:30:00,2011,5,28,1,30,0,0,0,3.13168120384,9.69234619141,117.573544461
2011-05-28 02:00:00,2011,5,28,2,0,0,0,0,3.11204218864,9.70131835938,115.00378462
2011-05-28 02:30:00,2011,5,28,2,30,0,0,0,3.11050701141,9.69976196289,111.802470496
2011-05-28 03:00:00,2011,5,28,3,0,0,0,0,3.10897183418,9.69817504883,108.056400616
2011-05-28 03:30:00,2011,5,28,3,30,0,0,0,3.07632541656,9.63533935547,103.849056111
2011-05-28 04:00:00,2011,5,28,4,0,0,0,0,3.04367923737,9.57250366211,99.2562761814
2011-05-28 04:30:00,2011,5,28,4,30,0,0,0,3.00067186356,9.77202758789,94.3445164467
2011-05-28 05:00:00,2011,5,28,5,0,0,0,0,2.95766425133,9.97155151367,89.1670549779
2011-05-28 05:30:00,2011,5,28,5,30,20,20,0,2.94019126892,10.7876831055,83.7824669118
2011-05-28 06:00:00,2011,5,28,6,0,47,47,0,2.92271852493,11.6038452148,78.2242125681
2011-05-28 06:30:00,2011,5,28,6,30,178,109,229,3.06434059143,12.4602905273,72.529839891
2011-05-28 07:00:00,2011,5,28,7,0,259,147,284,3.20596265793,13.3167663574,66.7318043183
2011-05-28 07:30:00,2011,5,28,7,30,224,196,57,3.24869918823,14.0714660645,60.8603874868
2011-05-28 08:00:00,2011,5,28,8,0,429,223,358,3.29143595695,14.8261657715,54.9459892657
2011-05-28 08:30:00,2011,5,28,8,30,467,286,276,3.23353815079,15.4725891113,49.0220969534
2011-05-28 09:00:00,2011,5,28,9,0,465,343,167,3.1756401062,16.1190429688,43.1298746192
2011-05-28 09:30:00,2011,5,28,9,30,810,123,863,3.21584606171,16.6260009766,37.3261668856
2011-05-28 10:00:00,2011,5,28,10,0,696,358,397,3.25605177879,17.1329284668,31.6987678385
2011-05-28 10:30:00,2011,5,28,10,30,663,436,253,3.39820718765,17.4172302246,26.3973120626
2011-05-28 11:00:00,2011,5,28,11,0,969,132,900,3.54036283493,17.7015014648,21.6957428895
2011-05-28 11:30:00,2011,5,28,11,30,568,470,103,3.72562599182,17.7116027832,18.0966445196
2011-05-28 12:00:00,2011,5,28,12,0,219,210,10,3.91088891029,17.721673584,16.3642935689
2011-05-28 12:30:00,2011,5,28,12,30,998,133,905,4.09093809128,17.5023132324,17.0839350921
2011-05-28 13:00:00,2011,5,28,13,0,978,132,900,4.27098751068,17.2829528809,19.9897256892
2011-05-28 13:30:00,2011,5,28,13,30,699,438,286,4.3711810112,16.8887268066,24.3001474104
2011-05-28 14:00:00,2011,5,28,14,0,317,301,18,4.47137451172,16.4944702148,29.3891909548
